Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
297,01/23/25 04:15:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.035,6.9,6.4,5.8,0.058,5.6,6.5,8.5,7.5,7.0,0.065,7.0,9.0,0.213,0.044,0.096,7.6,6.1,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.3,0.380,4.5,3.2,5.8,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
298,01/23/25 04:20:00,0.141,0.110,5.4,6.6,0.1,0.000,0.000,3.8,1.4,2.6,0.157,0.035,6.9,6.4,5.8,0.058,5.6,6.5,8.5,7.5,7.1,0.065,6.9,9.0,0.213,0.044,0.095,7.6,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
299,01/23/25 04:25:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.6,0.157,0.035,6.9,6.4,5.6,0.058,5.6,6.5,8.5,7.5,7.0,0.065,6.9,9.0,0.213,0.044,0.095,7.6,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.1
300,01/23/25 04:30:00,0.142,0.110,5.5,6.6,0.1,0.000,0.000,3.9,1.4,2.6,0.157,0.035,6.8,6.4,5.6,0.058,5.6,6.5,8.5,7.6,7.0,0.065,6.8,9.1,0.213,0.044,0.096,7.6,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
301,01/23/25 04:35:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,5.5,0.058,5.6,6.4,8.5,7.6,7.1,0.065,6.8,9.1,0.213,0.044,0.096,7.5,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
302,01/23/25 04:40:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.9,6.4,5.5,0.058,5.6,6.4,8.5,7.6,7.1,0.065,6.6,9.0,0.213,0.044,0.096,7.5,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.379,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
303,01/23/25 04:45:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.6,0.157,0.035,6.9,6.4,5.4,0.058,5.8,6.4,8.5,7.6,7.1,0.065,6.6,9.1,0.213,0.044,0.096,7.5,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
304,01/23/25 04:50:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,5.3,0.058,5.8,6.4,8.5,7.6,7.0,0.065,6.5,9.0,0.213,0.044,0.096,7.5,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
305,01/23/25 04:55:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.9,6.4,5.3,0.058,5.8,6.3,8.5,7.6,7.1,0.065,6.5,9.0,0.213,0.044,0.096,7.5,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
306,01/23/25 05:00:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.035,6.8,6.4,5.3,0.058,5.6,6.3,8.5,7.6,7.1,0.065,6.4,9.1,0.213,0.044,0.096,7.4,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.0,3.7,6.8,3.8,0.266,0.370,4.5,5.1
307,01/23/25 05:05:00,0.141,0.110,5.4,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.9,6.4,5.1,0.059,5.8,6.3,8.5,7.6,7.1,0.065,6.4,9.0,0.213,0.044,0.096,7.4,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,5.8,0.279,6.1,3.6,6.8,3.8,0.266,0.370,4.5,5.0
308,01/23/25 05:10:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,5.1,0.059,5.8,6.3,8.5,7.6,7.1,0.065,6.4,9.1,0.213,0.044,0.096,7.4,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,6.0,0.455,6.0,0.279,6.1,3.6,6.8,3.8,0.266,0.370,4.5,5.0
309,01/23/25 05:15:00,0.142,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.9,6.4,5.0,0.059,5.8,6.1,8.5,7.6,7.1,0.065,6.3,9.1,0.213,0.044,0.095,7.3,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.2,5.8,0.455,6.0,0.279,6.1,3.6,6.8,3.8,0.266,0.370,4.5,5.0
310,01/23/25 05:20:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,5.0,0.059,5.8,6.1,8.5,7.6,7.1,0.065,6.3,9.1,0.213,0.044,0.096,7.4,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.1,5.8,0.455,6.0,0.279,6.1,3.7,6.8,3.8,0.266,0.370,4.5,5.0
311,01/23/25 05:25:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.6,0.157,0.035,6.9,6.4,4.9,0.059,5.8,6.1,8.6,7.6,7.1,0.065,6.1,9.0,0.213,0.044,0.095,7.3,6.1,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.3,0.380,4.5,3.1,5.8,0.455,6.0,0.279,6.1,3.6,6.8,3.8,0.266,0.370,4.5,5.1
312,01/23/25 05:30:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.6,0.157,0.035,6.9,6.4,4.9,0.059,5.8,6.1,8.5,7.8,7.1,0.065,6.1,9.0,0.213,0.044,0.095,7.3,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.1,6.0,0.455,6.0,0.279,6.1,3.6,6.8,3.8,0.266,0.370,4.5,5.1
313,01/23/25 05:35:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.8,1.5,2.6,0.157,0.035,6.8,6.4,4.9,0.059,5.8,6.0,8.5,7.6,7.1,0.065,6.1,9.1,0.213,0.044,0.096,7.3,6.0,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.3,0.380,4.6,3.1,6.0,0.455,6.0,0.279,6.1,3.6,6.8,4.0,0.266,0.370,4.5,5.0
314,01/23/25 05:40:00,0.142,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,4.8,0.059,5.8,6.0,8.5,7.6,7.1,0.065,6.0,9.0,0.213,0.044,0.095,7.1,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,6.0,0.455,6.0,0.279,6.1,3.6,6.8,3.8,0.266,0.370,4.5,5.1
315,01/23/25 05:45:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.035,6.9,6.4,4.8,0.059,5.8,5.9,8.5,7.8,7.1,0.065,6.0,9.0,0.213,0.044,0.095,7.1,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.5,3.1,6.0,0.455,6.0,0.279,6.1,3.6,6.8,3.8,0.266,0.370,4.6,5.0
316,01/23/25 05:50:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.9,1.4,2.5,0.157,0.035,6.8,6.4,4.6,0.059,5.8,6.0,8.6,7.8,7.1,0.065,6.0,9.1,0.213,0.044,0.095,7.1,6.0,0.096,0.370,7.0,0.435,6.5,3.5,0.313,5.3,0.380,4.6,3.1,6.0,0.455,6.0,0.279,6.1,3.5,6.8,3.8,0.266,0.370,4.5,5.0
317,01/23/25 05:55:00,0.142,0.110,5.5,6.6,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.035,6.9,6.4,4.6,0.059,5.8,5.9,8.5,7.8,7.1,0.065,5.9,9.0,0.213,0.044,0.095,7.1,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,6.0,0.455,6.0,0.279,6.3,3.5,6.8,3.8,0.266,0.370,4.5,5.0
318,01/23/25 06:00:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.9,1.4,2.5,0.157,0.035,6.8,6.4,4.5,0.059,5.8,5.8,8.5,7.8,7.1,0.065,5.9,9.0,0.213,0.044,0.095,7.1,6.1,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,5.8,0.455,6.0,0.279,6.1,3.5,6.8,4.0,0.266,0.370,4.5,5.1
319,01/23/25 06:05:00,0.141,0.110,5.4,6.8,0.1,0.000,0.000,3.9,1.4,2.6,0.157,0.035,6.8,6.4,4.5,0.059,5.8,5.9,8.6,7.8,7.1,0.065,5.8,9.0,0.213,0.044,0.095,7.1,6.0,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.3,0.382,4.5,3.1,6.0,0.455,6.0,0.279,6.1,3.5,6.8,3.8,0.266,0.370,4.6,5.1
320,01/23/25 06:10:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,4.5,0.059,5.9,5.8,8.6,7.8,7.1,0.065,5.8,9.1,0.213,0.044,0.095,7.0,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.379,4.5,3.1,6.0,0.455,6.0,0.279,6.1,3.5,6.8,4.0,0.266,0.370,4.6,5.1
321,01/23/25 06:15:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,4.4,0.059,5.8,5.8,8.5,7.8,7.1,0.065,5.8,9.0,0.213,0.044,0.095,7.0,6.0,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.3,0.380,4.6,3.1,6.0,0.455,5.8,0.279,6.1,3.5,6.8,3.8,0.266,0.370,4.5,5.1
322,01/23/25 06:20:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.035,6.9,6.4,4.4,0.059,5.8,5.8,8.5,7.8,7.1,0.065,5.6,9.1,0.213,0.044,0.095,7.0,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,6.0,0.455,6.0,0.279,6.1,3.5,6.8,3.8,0.266,0.370,4.6,5.1
323,01/23/25 06:25:00,0.141,0.110,5.4,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.9,6.4,4.4,0.059,5.9,5.6,8.5,7.8,7.1,0.065,5.6,9.0,0.213,0.044,0.095,7.0,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,5.8,0.455,5.8,0.279,6.1,3.5,6.8,3.8,0.266,0.370,4.6,5.0
324,01/23/25 06:30:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.5,0.157,0.035,6.9,6.4,4.3,0.059,5.9,5.6,8.5,7.8,7.1,0.065,5.6,9.0,0.213,0.044,0.095,7.0,6.0,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.3,0.380,4.6,3.1,5.8,0.455,6.0,0.279,6.1,3.5,6.8,4.0,0.266,0.370,4.6,5.1
325,01/23/25 06:35:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,4.3,0.059,5.9,5.6,8.5,7.8,7.1,0.065,5.5,9.0,0.213,0.044,0.095,6.9,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.5,6.8,3.8,0.266,0.370,4.6,5.0
326,01/23/25 06:40:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.6,0.157,0.035,6.8,6.4,4.3,0.059,5.9,5.6,8.5,7.8,7.1,0.065,5.5,9.0,0.213,0.044,0.095,6.9,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,6.0,0.455,6.0,0.279,6.1,3.5,6.8,3.8,0.266,0.370,4.6,5.0
327,01/23/25 06:45:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.9,6.4,4.1,0.059,5.9,5.6,8.6,7.8,7.1,0.065,5.5,9.0,0.213,0.044,0.095,6.9,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,6.0,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.266,0.370,4.6,5.0
328,01/23/25 06:50:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.9,6.4,4.0,0.059,5.9,5.6,8.5,7.8,7.1,0.065,5.5,9.0,0.213,0.044,0.095,6.8,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,5.8,0.455,5.8,0.279,6.1,3.3,6.8,4.0,0.266,0.370,4.5,5.0
329,01/23/25 06:55:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.035,6.8,6.4,4.0,0.059,5.9,5.5,8.6,7.8,7.1,0.065,5.4,9.0,0.213,0.044,0.095,6.8,6.0,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,5.8,0.279,6.1,3.3,6.8,3.8,0.266,0.370,4.6,5.1
330,01/23/25 07:00:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,4.0,0.059,5.9,5.5,8.5,7.8,7.1,0.065,5.4,9.1,0.213,0.044,0.095,6.8,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.1,5.8,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.266,0.370,4.6,5.1
331,01/23/25 07:05:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,4.0,0.059,5.9,5.4,8.5,7.8,7.1,0.065,5.3,9.0,0.213,0.044,0.095,6.8,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,5.8,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.266,0.370,4.6,5.1
332,01/23/25 07:10:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,3.9,0.059,5.9,5.4,8.5,7.8,7.1,0.065,5.3,9.1,0.213,0.044,0.095,6.8,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.382,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.266,0.370,4.5,5.1
333,01/23/25 07:15:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.4,2.6,0.157,0.035,6.9,6.4,3.9,0.059,5.9,5.4,8.5,7.8,7.1,0.065,5.3,9.0,0.213,0.044,0.095,6.6,6.0,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.266,0.370,4.6,5.1
334,01/23/25 07:20:00,0.141,0.110,5.4,6.8,0.1,0.000,0.000,3.8,1.5,2.6,0.157,0.035,6.8,6.4,3.9,0.059,5.9,5.4,8.5,7.8,7.0,0.065,5.3,9.0,0.213,0.044,0.095,6.6,6.0,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.3,6.8,4.0,0.266,0.370,4.6,5.1
335,01/23/25 07:25:00,0.142,0.110,5.4,6.6,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,3.9,0.059,5.9,5.4,8.6,7.8,7.0,0.065,5.1,9.0,0.213,0.044,0.095,6.6,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.267,0.370,4.5,5.1
336,01/23/25 07:30:00,0.141,0.110,5.4,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,3.8,0.059,6.0,5.3,8.5,7.8,7.1,0.064,5.1,9.0,0.213,0.044,0.095,6.6,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.266,0.370,4.6,5.1
337,01/23/25 07:35:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.6,0.157,0.035,6.8,6.4,3.8,0.059,5.9,5.3,8.6,7.8,7.0,0.064,5.1,9.0,0.213,0.044,0.095,6.6,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,5.8,0.279,6.1,3.2,6.8,3.8,0.267,0.370,4.6,5.1
338,01/23/25 07:40:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.9,6.5,3.8,0.059,5.9,5.3,8.6,7.9,7.0,0.064,5.0,9.0,0.213,0.044,0.095,6.5,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.266,0.370,4.6,5.1
339,01/23/25 07:45:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.9,1.5,2.5,0.157,0.035,6.8,6.5,3.6,0.059,5.9,5.3,8.5,7.9,7.1,0.064,5.0,9.0,0.213,0.044,0.095,6.5,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.267,0.370,4.6,5.1
340,01/23/25 07:50:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.9,6.4,3.6,0.059,5.9,5.3,8.6,7.8,7.1,0.064,5.0,9.0,0.213,0.044,0.095,6.5,5.9,0.096,0.370,7.0,0.435,6.5,3.5,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.2,6.8,3.8,0.266,0.370,4.6,5.0
341,01/23/25 07:55:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.9,1.5,2.5,0.157,0.035,6.8,6.4,3.6,0.059,5.9,5.1,8.6,7.8,7.0,0.064,5.0,9.1,0.213,0.044,0.095,6.5,5.9,0.096,0.370,7.0,0.435,6.5,3.5,0.313,5.3,0.382,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.2,6.8,4.0,0.267,0.370,4.6,5.1
342,01/23/25 08:00:00,0.141,0.110,5.5,6.8,0.0,0.000,0.000,3.8,1.5,2.6,0.157,0.035,6.8,6.4,3.5,0.060,5.9,5.1,8.5,7.9,7.0,0.064,4.9,9.0,0.213,0.044,0.095,6.4,5.9,0.096,0.370,7.0,0.435,6.6,3.6,0.313,5.5,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.3,6.8,3.8,0.267,0.370,4.6,5.1
343,01/23/25 08:05:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,3.5,0.060,5.9,5.1,8.5,7.9,7.0,0.064,4.9,9.0,0.213,0.044,0.095,6.5,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.5,0.380,4.6,3.0,6.0,0.455,6.0,0.278,6.1,3.2,6.8,3.8,0.266,0.370,4.6,5.1
344,01/23/25 08:10:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.6,0.157,0.035,6.8,6.5,3.5,0.060,5.9,5.1,8.6,7.9,7.0,0.064,4.8,9.0,0.213,0.044,0.095,6.4,5.9,0.096,0.370,7.0,0.435,6.5,3.5,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.2,6.8,3.8,0.267,0.370,4.6,5.0
345,01/23/25 08:15:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,3.4,0.060,5.9,5.0,8.5,7.8,7.0,0.064,4.9,9.0,0.213,0.044,0.095,6.4,5.9,0.096,0.370,7.0,0.435,6.5,3.5,0.313,5.3,0.380,4.6,2.8,5.8,0.455,6.0,0.278,6.1,3.2,6.8,3.8,0.266,0.370,4.6,5.1
346,01/23/25 08:20:00,0.141,0.110,5.4,6.6,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,3.4,0.060,5.9,5.0,8.6,7.9,7.0,0.064,4.8,9.0,0.213,0.044,0.095,6.4,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.312,5.3,0.380,4.6,2.8,5.8,0.455,5.8,0.279,6.1,3.2,6.8,3.8,0.267,0.370,4.6,5.0
347,01/23/25 08:25:00,0.141,0.110,5.5,6.8,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,3.4,0.060,5.9,5.0,8.5,7.9,7.0,0.064,4.8,9.0,0.213,0.044,0.095,6.3,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.312,5.5,0.380,4.6,3.0,5.8,0.455,6.0,0.279,6.1,3.2,6.8,3.8,0.267,0.370,4.6,5.1
348,01/23/25 08:30:00,0.141,0.110,5.5,6.6,0.1,0.000,0.000,3.8,1.5,2.5,0.157,0.035,6.8,6.4,3.4,0.060,5.9,5.0,8.5,7.9,7.0,0.064,4.6,9.0,0.213,0.044,0.095,6.4,5.8,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.5,0.380,4.6,3.0,6.0,0.455,6.0,0.279,6.1,3.2,6.8,3.8,0.267,0.370,4.6,5.1
349,01/23/25 08:35:00,0.141,0.110,5.5,6.6,0.0,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,3.3,0.060,5.9,4.9,8.6,7.9,7.0,0.064,4.8,9.0,0.213,0.044,0.095,6.3,5.9,0.096,0.370,7.0,0.435,6.5,3.5,0.312,5.3,0.380,4.6,2.8,5.8,0.455,6.0,0.278,6.1,3.2,6.8,3.8,0.267,0.370,4.6,5.1
350,01/23/25 08:40:00,0.141,0.110,5.4,6.8,0.1,0.000,0.000,3.8,1.4,2.5,0.157,0.035,6.8,6.4,3.3,0.060,5.9,4.9,8.6,7.9,7.0,0.064,4.6,9.0,0.213,0.044,0.095,6.3,5.9,0.096,0.370,7.0,0.435,6.5,3.6,0.313,5.3,0.380,4.6,3.0,6.0,0.455,6.0,0.278,6.1,3.2,6.8,3.8,0.267,0.370,4.6,5.1
351,01/23/25 08:45:00,0.141,0.110,5.4,6.8,0.1,0.000,0.000,3.9,1.4,2.5,0.157,0.035,6.8,6.5,3.3,0.060,5.9,4.9,8.6,7.9,7.0,0.064,4.6,9.0,0.213,0.044,0.095,6.3,5.9,0.096,0.370,7.0,0.435,6.5,3.5,0.313,5.3,0.380,4.6,2.8,5.8,0.455,6.0,0.279,6.1,3.1,6.8,3.8,0.267,0.370,4.6,5.1
