Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
1088,01/19/25 21:55:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.039,7.1,6.6,8.8,0.058,5.4,5.1,8.8,7.5,5.8,0.062,8.0,9.3,0.212,0.045,0.096,5.5,4.8,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.5,0.380,4.5,2.5,6.0,0.457,6.1,0.278,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.3
1089,01/19/25 22:00:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.039,7.1,6.6,8.9,0.058,5.4,5.1,8.8,7.4,5.8,0.062,8.1,9.3,0.212,0.045,0.096,5.5,4.8,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.6,0.382,4.5,2.5,6.1,0.457,6.1,0.277,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.2
1090,01/19/25 22:05:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.039,7.1,6.6,9.0,0.058,5.4,5.3,8.8,7.4,5.8,0.062,8.3,9.3,0.212,0.045,0.095,5.6,4.8,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.6,0.380,4.5,2.5,6.0,0.457,6.0,0.278,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.3
1091,01/19/25 22:10:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.9,0.161,0.039,7.1,6.6,9.0,0.058,5.4,5.4,8.8,7.4,5.8,0.062,8.4,9.3,0.212,0.045,0.096,5.8,4.8,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.6,0.380,4.6,2.5,6.0,0.457,6.1,0.278,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.3
1092,01/19/25 22:15:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.9,0.161,0.039,7.0,6.6,9.1,0.058,5.4,5.4,8.8,7.4,5.8,0.062,8.4,9.3,0.212,0.045,0.096,5.8,4.8,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.6,0.380,4.6,2.6,6.0,0.457,6.0,0.277,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.2
1093,01/19/25 22:20:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.8,2.8,0.161,0.039,7.0,6.6,9.1,0.058,5.4,5.5,8.8,7.4,5.9,0.062,8.5,9.3,0.212,0.045,0.096,5.9,4.8,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.6,0.382,4.6,2.6,6.0,0.457,6.1,0.278,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.2
1094,01/19/25 22:25:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.039,7.1,6.6,9.3,0.058,5.4,5.5,8.8,7.4,5.8,0.062,8.6,9.3,0.212,0.045,0.096,5.9,4.8,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.6,0.380,4.5,2.6,6.0,0.457,6.1,0.278,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.3
1095,01/19/25 22:30:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.039,7.1,6.6,9.4,0.058,5.4,5.5,8.8,7.4,5.9,0.062,8.8,9.3,0.212,0.045,0.096,6.0,4.9,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.380,4.5,2.6,6.1,0.457,6.1,0.278,6.5,2.5,7.0,3.3,0.269,0.375,4.6,5.3
1096,01/19/25 22:35:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.039,7.1,6.6,9.4,0.058,5.4,5.6,8.8,7.4,5.9,0.062,8.8,9.3,0.212,0.045,0.096,6.0,4.9,0.097,0.370,7.1,0.437,6.8,3.1,0.311,5.6,0.380,4.6,2.7,6.0,0.457,6.1,0.278,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.2
1097,01/19/25 22:40:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.039,7.1,6.8,9.5,0.058,5.4,5.8,8.8,7.4,5.9,0.062,8.9,9.3,0.212,0.045,0.096,6.1,4.9,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.5,0.380,4.5,2.7,6.0,0.457,6.1,0.278,6.5,2.5,7.0,3.5,0.268,0.375,4.6,5.2
1098,01/19/25 22:45:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.039,7.1,6.6,9.5,0.058,5.4,5.8,8.8,7.4,5.9,0.062,8.9,9.3,0.212,0.045,0.096,6.1,4.9,0.097,0.370,7.1,0.437,6.8,3.1,0.310,5.6,0.382,4.5,2.7,6.0,0.457,6.1,0.278,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.2
1099,01/19/25 22:50:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.039,7.0,6.6,9.5,0.058,5.4,5.8,8.8,7.4,5.9,0.062,9.0,9.3,0.212,0.045,0.096,6.3,5.0,0.097,0.370,7.1,0.437,6.8,3.1,0.311,5.5,0.380,4.5,2.8,6.1,0.457,6.1,0.278,6.5,2.6,7.0,3.5,0.269,0.375,4.6,5.2
1100,01/19/25 22:55:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.039,7.0,6.6,9.6,0.058,5.4,5.9,8.8,7.4,5.9,0.062,9.1,9.3,0.212,0.045,0.096,6.3,4.9,0.097,0.370,7.1,0.437,6.8,3.1,0.311,5.6,0.382,4.5,2.8,6.1,0.457,6.1,0.278,6.5,2.6,7.0,3.5,0.269,0.375,4.6,5.2
1101,01/19/25 23:00:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.9,0.161,0.039,7.1,6.6,9.6,0.058,5.4,5.9,8.8,7.4,6.0,0.062,9.1,9.3,0.212,0.045,0.096,6.4,4.9,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.380,4.5,3.0,6.0,0.457,6.1,0.278,6.5,2.5,7.0,3.5,0.269,0.375,4.6,5.2
1102,01/19/25 23:05:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.039,7.1,6.6,9.6,0.058,5.4,6.0,8.8,7.4,5.9,0.062,9.3,9.3,0.212,0.045,0.096,6.4,5.0,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.380,4.5,2.8,6.0,0.457,6.1,0.278,6.5,2.6,7.0,3.5,0.269,0.375,4.6,5.2
1103,01/19/25 23:10:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.9,0.161,0.039,7.1,6.6,9.8,0.058,5.4,6.1,8.8,7.4,6.0,0.062,9.3,9.3,0.212,0.045,0.096,6.4,5.0,0.097,0.370,7.1,0.437,6.8,3.1,0.311,5.6,0.380,4.6,3.0,6.0,0.457,6.1,0.278,6.5,2.6,7.0,3.5,0.269,0.375,4.6,5.2
1104,01/19/25 23:15:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.039,7.0,6.6,9.8,0.058,5.4,6.1,8.8,7.4,6.0,0.062,9.3,9.3,0.211,0.045,0.096,6.5,5.0,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.380,4.5,3.0,6.0,0.457,6.1,0.279,6.5,2.7,7.0,3.5,0.269,0.375,4.6,5.3
1105,01/19/25 23:20:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.039,7.0,6.6,9.8,0.058,5.4,6.1,8.8,7.4,6.0,0.062,9.4,9.3,0.212,0.045,0.096,6.6,5.0,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.382,4.5,3.0,6.1,0.457,6.1,0.279,6.5,2.6,7.0,3.5,0.269,0.375,4.6,5.2
1106,01/19/25 23:25:00,0.139,0.108,5.8,7.0,0.3,0.000,0.000,4.0,1.6,2.8,0.161,0.039,7.0,6.6,9.8,0.058,5.4,6.3,8.8,7.4,6.0,0.062,9.4,9.3,0.212,0.046,0.096,6.6,5.0,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.382,4.5,3.0,6.0,0.457,6.1,0.279,6.5,2.6,7.0,3.5,0.269,0.375,4.6,5.2
1107,01/19/25 23:30:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.039,7.0,6.6,9.8,0.058,5.4,6.3,8.8,7.4,6.0,0.062,9.5,9.3,0.212,0.046,0.096,6.8,5.1,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.382,4.5,3.1,6.0,0.457,6.1,0.279,6.5,2.7,7.0,3.5,0.269,0.375,4.6,5.2
1108,01/19/25 23:35:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.1,6.6,9.8,0.058,5.4,6.3,8.8,7.4,6.0,0.062,9.5,9.3,0.212,0.046,0.096,6.8,5.1,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.5,0.380,4.5,3.1,6.0,0.457,6.1,0.279,6.5,2.7,7.0,3.5,0.268,0.375,4.6,5.2
1109,01/19/25 23:40:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.1,6.6,9.8,0.058,5.4,6.4,8.8,7.4,6.0,0.062,9.5,9.3,0.212,0.046,0.096,6.8,5.1,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.382,4.5,3.1,6.0,0.457,6.1,0.279,6.5,2.7,7.0,3.5,0.268,0.375,4.6,5.2
1110,01/19/25 23:45:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.6,9.8,0.058,5.4,6.4,8.8,7.4,6.0,0.063,9.5,9.3,0.212,0.046,0.096,6.9,5.1,0.097,0.370,7.1,0.437,6.8,3.2,0.311,5.6,0.380,4.5,3.1,6.0,0.457,6.0,0.279,6.5,2.8,7.0,3.5,0.268,0.375,4.6,5.2
1111,01/19/25 23:50:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.6,9.8,0.058,5.4,6.5,8.8,7.4,6.1,0.062,9.5,9.3,0.212,0.046,0.096,6.9,5.1,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.5,0.380,4.5,3.1,6.0,0.457,6.1,0.279,6.5,2.8,7.0,3.5,0.268,0.374,4.6,5.2
1112,01/19/25 23:55:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.1,6.6,9.8,0.058,5.4,6.5,8.8,7.4,6.1,0.063,9.5,9.3,0.212,0.046,0.096,7.0,5.3,0.097,0.370,7.1,0.437,6.8,3.2,0.312,5.6,0.380,4.5,3.1,6.0,0.457,6.1,0.279,6.3,2.8,7.0,3.5,0.268,0.375,4.6,5.2
1113,01/20/25 00:00:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.6,9.6,0.058,5.5,6.5,8.8,7.4,6.1,0.063,9.5,9.3,0.212,0.046,0.096,7.0,5.3,0.097,0.370,7.1,0.437,6.8,3.2,0.312,5.5,0.380,4.5,3.2,6.1,0.457,6.1,0.279,6.5,2.8,7.0,3.5,0.269,0.375,4.6,5.2
1114,01/20/25 00:05:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.1,6.6,9.6,0.058,5.5,6.6,8.8,7.4,6.1,0.062,9.5,9.3,0.212,0.046,0.096,7.0,5.3,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.5,0.380,4.5,3.2,6.0,0.457,6.1,0.279,6.5,2.8,7.0,3.5,0.269,0.374,4.6,5.2
1115,01/20/25 00:10:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.6,9.6,0.058,5.5,6.6,8.8,7.4,6.1,0.063,9.5,9.3,0.212,0.046,0.096,7.1,5.3,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.5,0.382,4.6,3.2,6.0,0.457,6.1,0.279,6.5,3.0,7.0,3.5,0.269,0.375,4.5,5.2
1116,01/20/25 00:15:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.1,6.6,9.6,0.058,5.5,6.6,8.8,7.4,6.3,0.063,9.4,9.3,0.212,0.046,0.097,7.1,5.3,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.6,0.382,4.5,3.3,6.0,0.457,6.1,0.279,6.5,3.0,7.0,3.5,0.268,0.374,4.6,5.3
1117,01/20/25 00:20:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.6,9.5,0.058,5.4,6.8,8.8,7.4,6.3,0.063,9.4,9.3,0.212,0.046,0.097,7.3,5.4,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.5,0.380,4.5,3.2,6.0,0.457,6.1,0.279,6.5,3.0,7.0,3.5,0.268,0.375,4.6,5.2
1118,01/20/25 00:25:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.1,6.6,9.5,0.058,5.5,6.8,8.8,7.4,6.3,0.063,9.3,9.3,0.212,0.046,0.097,7.3,5.4,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.6,0.382,4.5,3.3,6.0,0.457,6.1,0.280,6.5,3.0,7.0,3.5,0.269,0.375,4.6,5.2
1119,01/20/25 00:30:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.6,9.4,0.058,5.5,6.8,8.8,7.4,6.3,0.063,9.3,9.3,0.212,0.046,0.097,7.3,5.4,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.6,0.382,4.6,3.3,6.0,0.457,6.0,0.279,6.5,3.1,7.0,3.5,0.268,0.375,4.6,5.2
1120,01/20/25 00:35:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.9,0.161,0.040,7.1,6.6,9.3,0.058,5.5,6.8,8.8,7.4,6.3,0.063,9.3,9.3,0.212,0.046,0.097,7.4,5.4,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.5,0.380,4.5,3.3,6.0,0.457,6.1,0.280,6.5,3.1,7.0,3.5,0.269,0.375,4.6,5.2
1121,01/20/25 00:40:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.6,9.1,0.058,5.5,6.8,8.8,7.4,6.3,0.063,9.3,9.3,0.212,0.046,0.097,7.3,5.4,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.5,0.382,4.5,3.3,6.1,0.457,6.0,0.280,6.5,3.1,7.0,3.5,0.269,0.375,4.6,5.2
1122,01/20/25 00:45:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.039,7.0,6.6,9.1,0.058,5.5,6.9,8.8,7.4,6.3,0.063,9.1,9.3,0.212,0.046,0.097,7.4,5.5,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.380,4.5,3.3,6.0,0.457,6.1,0.280,6.5,3.1,7.0,3.5,0.268,0.375,4.6,5.2
1123,01/20/25 00:50:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.1,6.6,9.0,0.058,5.5,6.9,8.8,7.4,6.4,0.063,9.1,9.3,0.212,0.046,0.097,7.4,5.5,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.382,4.5,3.5,6.0,0.457,6.1,0.280,6.5,3.2,7.0,3.5,0.269,0.375,4.6,5.2
1124,01/20/25 00:55:00,0.139,0.107,5.8,7.0,0.3,0.000,0.000,4.1,1.6,2.9,0.161,0.040,7.0,6.6,8.9,0.058,5.5,6.9,8.8,7.4,6.4,0.063,9.1,9.3,0.212,0.046,0.097,7.5,5.5,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.5,0.380,4.5,3.3,6.0,0.457,6.1,0.280,6.5,3.2,7.0,3.6,0.268,0.375,4.6,5.2
1125,01/20/25 01:00:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.6,8.8,0.058,5.5,6.9,8.8,7.4,6.4,0.063,9.0,9.3,0.212,0.046,0.097,7.5,5.5,0.097,0.370,7.1,0.437,6.8,3.3,0.312,5.6,0.380,4.5,3.3,6.1,0.457,6.1,0.280,6.5,3.2,7.0,3.6,0.269,0.375,4.6,5.2
1126,01/20/25 01:05:00,0.139,0.108,5.8,7.0,0.3,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.6,8.6,0.058,5.5,6.9,8.8,7.4,6.4,0.063,9.0,9.3,0.212,0.046,0.097,7.5,5.5,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.382,4.5,3.3,6.0,0.457,6.1,0.280,6.5,3.3,7.0,3.6,0.269,0.375,4.6,5.2
1127,01/20/25 01:10:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.1,6.6,8.5,0.058,5.5,6.9,8.8,7.5,6.4,0.063,8.9,9.3,0.212,0.046,0.097,7.5,5.5,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.380,4.5,3.5,6.0,0.457,6.1,0.280,6.5,3.3,7.0,3.6,0.269,0.375,4.6,5.2
1128,01/20/25 01:15:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.1,6.6,8.4,0.058,5.5,6.9,8.8,7.4,6.4,0.063,8.8,9.3,0.212,0.046,0.097,7.5,5.6,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.6,0.382,4.5,3.3,6.0,0.457,6.1,0.280,6.5,3.3,7.0,3.6,0.269,0.375,4.6,5.3
1129,01/20/25 01:20:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.6,8.3,0.058,5.5,7.0,8.8,7.4,6.5,0.063,8.8,9.3,0.212,0.046,0.097,7.6,5.6,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.380,4.6,3.3,6.0,0.457,6.1,0.280,6.5,3.3,7.0,3.6,0.269,0.375,4.6,5.2
1130,01/20/25 01:25:00,0.139,0.108,5.6,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.1,6.6,8.1,0.058,5.5,6.9,8.8,7.5,6.5,0.063,8.8,9.3,0.211,0.046,0.097,7.5,5.6,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.380,4.5,3.5,6.0,0.457,6.0,0.280,6.5,3.3,7.0,3.6,0.269,0.375,4.6,5.2
1131,01/20/25 01:30:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.5,8.0,0.059,5.5,6.9,8.8,7.4,6.5,0.063,8.6,9.3,0.212,0.046,0.097,7.6,5.6,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.380,4.6,3.5,6.0,0.457,6.0,0.280,6.5,3.3,7.0,3.6,0.269,0.375,4.6,5.2
1132,01/20/25 01:35:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.6,7.9,0.059,5.5,6.9,8.8,7.5,6.5,0.063,8.5,9.3,0.212,0.046,0.097,7.6,5.6,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.382,4.5,3.5,6.0,0.457,6.1,0.280,6.5,3.5,7.0,3.6,0.269,0.374,4.5,5.2
1133,01/20/25 01:40:00,0.139,0.108,5.8,7.0,0.3,0.000,0.000,4.0,1.6,2.9,0.161,0.040,7.1,6.6,7.9,0.059,5.5,6.9,8.8,7.5,6.5,0.063,8.5,9.3,0.212,0.046,0.097,7.6,5.6,0.097,0.370,7.1,0.437,6.8,3.5,0.313,5.5,0.380,4.6,3.3,6.0,0.457,6.1,0.281,6.5,3.5,7.0,3.6,0.269,0.375,4.6,5.2
1134,01/20/25 01:45:00,0.139,0.108,5.6,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.6,7.8,0.059,5.6,6.9,8.8,7.5,6.6,0.063,8.4,9.3,0.212,0.046,0.097,7.6,5.8,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.380,4.6,3.5,6.1,0.457,6.1,0.280,6.5,3.5,7.0,3.6,0.269,0.375,4.6,5.2
1135,01/20/25 01:50:00,0.139,0.108,5.8,6.9,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.6,7.6,0.059,5.6,7.0,8.8,7.4,6.6,0.063,8.4,9.3,0.211,0.046,0.097,7.6,5.8,0.097,0.370,7.1,0.437,6.8,3.5,0.313,5.5,0.380,4.6,3.3,6.0,0.457,6.1,0.281,6.5,3.5,7.0,3.7,0.269,0.375,4.6,5.3
1136,01/20/25 01:55:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.5,7.5,0.059,5.6,6.9,8.6,7.5,6.6,0.063,8.3,9.3,0.212,0.046,0.097,7.6,5.8,0.097,0.370,7.1,0.437,6.8,3.5,0.312,5.5,0.380,4.5,3.5,6.0,0.457,6.1,0.281,6.5,3.5,7.0,3.6,0.269,0.375,4.6,5.2
1137,01/20/25 02:00:00,0.139,0.108,5.8,7.0,0.3,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.5,7.4,0.059,5.6,6.9,8.8,7.5,6.6,0.063,8.1,9.3,0.212,0.046,0.097,7.6,5.8,0.097,0.370,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.5,6.0,0.457,6.1,0.281,6.5,3.6,7.0,3.7,0.269,0.375,4.6,5.3
1138,01/20/25 02:05:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.6,7.3,0.059,5.6,6.9,8.8,7.5,6.6,0.064,8.1,9.3,0.212,0.046,0.097,7.6,5.8,0.097,0.370,7.1,0.437,6.8,3.6,0.312,5.6,0.382,4.5,3.5,6.0,0.457,6.1,0.281,6.5,3.6,7.0,3.7,0.269,0.374,4.6,5.2
1139,01/20/25 02:10:00,0.139,0.107,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.5,7.1,0.059,5.6,6.9,8.8,7.5,6.6,0.064,8.0,9.3,0.212,0.046,0.097,7.6,5.8,0.097,0.370,7.1,0.437,6.8,3.6,0.313,5.6,0.380,4.6,3.3,6.0,0.457,6.1,0.281,6.5,3.6,7.0,3.7,0.269,0.375,4.6,5.2
1140,01/20/25 02:15:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.1,1.6,2.8,0.161,0.040,7.0,6.6,7.1,0.059,5.6,6.9,8.8,7.5,6.6,0.064,8.0,9.3,0.212,0.046,0.097,7.6,5.8,0.097,0.370,7.1,0.437,6.8,3.6,0.312,5.6,0.380,4.6,3.5,6.0,0.457,6.1,0.281,6.5,3.6,7.0,3.7,0.269,0.375,4.6,5.2
1141,01/20/25 02:20:00,0.139,0.108,5.8,7.0,0.3,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.1,6.6,6.9,0.059,5.6,6.9,8.6,7.5,6.8,0.064,7.9,9.3,0.212,0.046,0.097,7.6,5.9,0.097,0.370,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.3,6.0,0.457,6.1,0.281,6.5,3.6,7.0,3.7,0.269,0.375,4.6,5.2
1142,01/20/25 02:25:00,0.139,0.108,5.8,7.0,0.4,0.000,0.000,4.0,1.6,2.8,0.161,0.040,7.0,6.6,6.9,0.059,5.6,6.8,8.8,7.5,6.8,0.064,7.9,9.3,0.212,0.046,0.097,7.6,5.9,0.097,0.370,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.5,6.0,0.457,6.0,0.281,6.5,3.6,7.0,3.7,0.269,0.375,4.6,5.2
