Line#,Date,"Water Content (RXW-SMD 21474793:21154590-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21483427-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21483427-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-8), *C, Soap","Temperature (RXW-GP4 21474793:21483427-10), *C, Soap","Temperature (RXW-GP4 21474793:21483427-6), *C, Soap","Temperature (RXW-GP4 21474793:21483427-9), *C, Soap","Temperature (RXW-GP4 21474793:21483427-7), *C, Soap","Water Content (RXW-GP4 21474793:21483427-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-11), *C, Soap","Water Content (RXW-GP4 21474793:21483427-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21483427-5), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap","Temperature (RXW-GP4 21474793:21124502-6), *C, Soap","Temperature (RXW-GP4 21474793:21124502-10), *C, Soap","Temperature (RXW-GP4 21474793:21124502-9), *C, Soap","Water Content (RXW-GP4 21474793:21124502-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-7), *C, Soap","Water Content (RXW-GP4 21474793:21124502-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-11), *C, Soap","Water Content (RXW-GP4 21474793:21124502-4), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124502-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124502-5), *C, Soap","Temperature (RXW-GP4 21474793:21124502-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-8), *C, Soap","Temperature (RXW-GP4 21474793:21124506-6), *C, Soap","Water Content (RXW-GP4 21474793:21124506-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-9), *C, Soap","Temperature (RXW-GP4 21474793:21124506-5), *C, Soap","Water Content (RXW-GP4 21474793:21124506-1), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124506-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124506-7), *C, Soap","Temperature (RXW-GP4 21474793:21124506-10), *C, Soap","Temperature (RXW-GP4 21474793:21124506-11), *C, Soap"
673,02/06/23 13:05:00,,0.354,6.8,0.425,6.8,3.6,0.234,6.1,0.375,5.2,2.1,6.3,0.242,0.105,6.0,6.8,3.5,6.5,5.5,0.340,7.0,0.093,2.5,0.402,6.1,0.199,6.1,2.0,6.5,3.7,0.193,0.387,5.0,5.6,2.8,5.3,4.6,0.160,3.7,0.062,5.5,0.236,0.097,2.0,4.5,5.8,3.7,0.387,6.0,2.0,0.289,0.384,0.397,5.0,6.1,6.5
674,02/06/23 13:10:00,,0.354,6.8,0.424,6.6,3.6,0.235,6.1,0.375,5.2,2.1,6.3,0.242,0.105,6.0,6.8,3.5,6.5,5.5,0.340,7.0,0.093,2.5,0.402,6.0,0.199,6.1,2.0,6.6,3.7,0.193,0.385,5.0,5.6,2.7,5.3,4.6,0.161,3.7,0.062,5.5,0.236,0.097,2.0,4.6,5.8,3.6,0.387,6.0,2.0,0.289,0.384,0.397,5.0,6.1,6.5
675,02/06/23 13:15:00,,0.354,6.8,0.425,6.6,3.6,0.234,6.1,0.375,5.2,2.1,6.3,0.242,0.104,6.0,6.8,3.5,6.6,5.5,0.340,7.0,0.093,2.5,0.402,6.0,0.199,6.1,2.0,6.6,3.7,0.193,0.385,5.0,5.5,2.8,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,2.0,4.5,5.8,3.7,0.387,5.8,2.0,0.289,0.383,0.397,5.1,6.1,6.5
676,02/06/23 13:20:00,,0.354,6.8,0.425,6.6,3.6,0.234,6.1,0.375,5.2,2.1,6.3,0.242,0.104,6.0,6.8,3.5,6.6,5.5,0.340,7.0,0.093,2.5,0.402,6.1,0.199,6.1,2.0,6.6,3.7,0.193,0.387,5.1,5.6,2.7,5.3,4.6,0.160,3.7,0.062,5.5,0.236,0.097,2.0,4.5,5.8,3.6,0.387,5.8,2.0,0.289,0.383,0.395,5.0,6.1,6.5
677,02/06/23 13:25:00,,0.354,6.8,0.425,6.8,3.6,0.234,6.1,0.375,5.2,2.1,6.3,0.242,0.104,6.0,6.6,3.5,6.5,5.5,0.340,7.0,0.093,2.5,0.402,6.0,0.199,6.1,2.0,6.6,3.7,0.192,0.385,5.0,5.5,2.8,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,2.0,4.5,5.8,3.7,0.387,5.8,2.0,0.288,0.383,0.397,5.0,6.1,6.5
678,02/06/23 13:30:00,,0.354,6.8,0.425,6.6,3.5,0.234,6.1,0.375,5.2,2.1,6.3,0.242,0.103,6.0,6.8,3.5,6.6,5.5,0.340,7.0,0.093,2.5,0.402,6.1,0.199,6.1,2.0,6.5,3.7,0.193,0.385,5.0,5.5,2.7,5.3,4.6,0.160,3.7,0.062,5.5,0.236,0.097,2.0,4.5,5.8,3.6,0.387,6.0,2.0,0.288,0.383,0.395,5.1,6.1,6.5
679,02/06/23 13:35:00,,0.354,6.8,0.424,6.6,3.6,0.234,6.1,0.375,5.2,2.1,6.3,0.242,0.103,6.0,6.8,3.5,6.5,5.5,0.340,7.0,0.093,2.5,0.402,6.0,0.199,6.0,2.0,6.6,3.6,0.192,0.385,5.0,5.6,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,2.0,4.5,5.8,3.6,0.387,6.0,2.0,0.288,0.383,0.397,5.0,6.1,6.5
680,02/06/23 13:40:00,,0.354,6.8,0.425,6.6,3.5,0.234,6.1,0.375,5.2,2.0,6.3,0.242,0.103,6.0,6.8,3.5,6.5,5.5,0.340,7.0,0.094,2.5,0.402,6.1,0.199,6.1,2.0,6.6,3.6,0.192,0.385,5.0,5.6,2.7,5.3,4.6,0.161,3.7,0.061,5.5,0.236,0.097,2.0,4.5,5.8,3.6,0.387,6.0,2.0,0.287,0.383,0.397,5.0,6.1,6.5
681,02/06/23 13:45:00,,0.354,6.8,0.424,6.6,3.5,0.234,6.1,0.375,5.2,2.1,6.3,0.242,0.102,6.0,6.8,3.5,6.6,5.5,0.340,7.0,0.094,2.5,0.402,6.1,0.198,6.1,2.0,6.5,3.7,0.192,0.385,5.0,5.6,2.7,5.3,4.6,0.161,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,6.0,2.0,0.287,0.383,0.397,5.0,6.1,6.5
682,02/06/23 13:50:00,,0.354,6.8,0.424,6.6,3.5,0.235,6.1,0.375,5.2,2.0,6.3,0.242,0.102,6.0,6.8,3.5,6.5,5.5,0.340,7.0,0.094,2.5,0.402,6.1,0.198,6.0,2.0,6.6,3.6,0.192,0.385,5.0,5.5,2.7,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,5.8,2.0,0.287,0.383,0.395,5.0,6.1,6.5
683,02/06/23 13:55:00,,0.354,6.8,0.425,6.6,3.5,0.234,6.1,0.375,5.2,2.1,6.3,0.242,0.102,6.0,6.8,3.5,6.5,5.5,0.340,7.0,0.094,2.5,0.402,6.0,0.198,6.1,2.0,6.5,3.6,0.192,0.385,5.0,5.5,2.7,5.3,4.6,0.161,3.7,0.061,5.5,0.236,0.097,2.0,4.5,5.8,3.6,0.387,6.0,2.0,0.287,0.383,0.397,5.0,6.1,6.5
684,02/06/23 14:00:00,,0.354,7.0,0.424,6.6,3.5,0.234,6.1,0.375,5.2,2.0,6.3,0.242,0.102,6.0,6.6,3.5,6.5,5.5,0.340,7.0,0.094,2.5,0.402,6.0,0.198,6.1,2.0,6.6,3.7,0.192,0.385,5.0,5.5,2.7,5.3,4.6,0.161,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,6.0,2.0,0.286,0.383,0.397,5.0,6.1,6.5
685,02/06/23 14:05:00,,0.354,6.8,0.424,6.6,3.5,0.234,6.1,0.375,5.2,2.0,6.3,0.242,0.101,6.0,6.6,3.5,6.5,5.5,0.340,7.0,0.094,2.5,0.402,6.1,0.198,6.1,2.0,6.6,3.6,0.192,0.385,5.0,5.5,2.7,5.3,4.6,0.161,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,5.8,2.0,0.286,0.383,0.397,4.8,6.1,6.5
686,02/06/23 14:10:00,,0.354,7.0,0.425,6.6,3.5,0.234,6.1,0.375,5.2,2.0,6.1,0.242,0.101,6.0,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.198,6.1,2.0,6.5,3.7,0.192,0.384,5.0,5.6,2.7,5.3,4.6,0.161,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,6.0,2.0,0.286,0.382,0.397,5.0,6.1,6.5
687,02/06/23 14:15:00,,0.354,7.0,0.424,6.6,3.5,0.234,6.1,0.375,5.2,2.0,6.3,0.242,0.101,6.0,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.1,0.198,6.1,2.0,6.5,3.7,0.192,0.384,5.0,5.6,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,2.0,4.5,5.8,3.6,0.387,5.8,1.8,0.286,0.382,0.395,5.0,6.1,6.5
688,02/06/23 14:20:00,,0.354,7.0,0.425,6.6,3.5,0.234,6.1,0.375,5.1,2.0,6.3,0.242,0.100,6.0,6.6,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.197,6.1,2.0,6.6,3.6,0.192,0.382,5.0,5.5,2.7,5.3,4.6,0.161,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,5.8,1.8,0.285,0.382,0.397,5.0,6.1,6.5
689,02/06/23 14:25:00,,0.354,7.0,0.424,6.6,3.5,0.235,6.1,0.375,5.1,2.1,6.1,0.242,0.100,6.0,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.197,6.1,2.0,6.6,3.6,0.192,0.384,5.0,5.5,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.5,0.387,5.8,2.0,0.285,0.382,0.395,5.0,6.1,6.5
690,02/06/23 14:30:00,,0.354,6.8,0.424,6.6,3.5,0.235,6.1,0.375,5.1,2.0,6.3,0.242,0.100,6.0,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.197,6.1,1.8,6.5,3.6,0.192,0.384,5.0,5.5,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,5.8,2.0,0.285,0.382,0.397,4.8,6.1,6.5
691,02/06/23 14:35:00,,0.354,6.8,0.424,6.6,3.5,0.234,6.1,0.375,5.1,2.0,6.3,0.242,0.099,6.0,6.6,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.1,0.197,6.0,2.0,6.6,3.7,0.192,0.382,5.0,5.5,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,5.8,2.0,0.285,0.382,0.397,5.0,6.1,6.5
692,02/06/23 14:40:00,,0.354,7.0,0.424,6.6,3.5,0.234,6.1,0.374,5.1,2.0,6.1,0.242,0.099,6.0,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.197,6.1,1.8,6.6,3.6,0.192,0.382,5.0,5.5,2.7,5.3,4.6,0.161,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.6,0.387,5.8,2.0,0.284,0.382,0.397,4.8,6.1,6.5
693,02/06/23 14:45:00,,0.354,6.8,0.424,6.6,3.5,0.234,6.1,0.375,5.1,2.0,6.3,0.242,0.099,6.0,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.197,6.1,2.0,6.5,3.6,0.192,0.382,5.0,5.5,2.7,5.3,4.6,0.161,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.6,0.387,5.8,1.8,0.284,0.382,0.397,4.8,6.1,6.5
694,02/06/23 14:50:00,,0.354,6.8,0.424,6.6,3.5,0.234,6.1,0.375,5.1,2.0,6.3,0.242,0.099,5.5,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.197,6.1,2.0,6.6,3.6,0.192,0.382,5.0,5.5,2.7,5.3,4.6,0.161,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.6,0.387,6.0,1.8,0.284,0.382,0.397,5.0,6.1,6.5
695,02/06/23 14:55:00,,0.354,6.8,0.425,6.6,3.5,0.234,6.1,0.375,5.1,2.0,6.3,0.242,0.098,6.0,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.197,6.1,1.8,6.6,3.6,0.192,0.382,5.0,5.5,2.7,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.5,0.387,5.8,1.8,0.284,0.382,0.397,4.8,6.1,6.5
696,02/06/23 15:00:00,,0.354,7.0,0.425,6.6,3.5,0.234,6.1,0.375,5.1,2.0,6.3,0.242,0.098,5.5,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.197,6.1,1.8,6.5,3.6,0.192,0.382,4.8,5.5,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.283,0.382,0.395,4.8,6.1,6.5
697,02/06/23 15:05:00,,0.354,7.0,0.424,6.6,3.5,0.234,6.1,0.375,5.1,2.0,6.3,0.242,0.098,6.0,6.6,3.5,6.5,5.5,0.342,7.0,0.094,2.5,0.402,6.0,0.196,6.1,1.8,6.6,3.6,0.191,0.382,4.8,5.5,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.5,0.387,5.8,1.8,0.283,0.382,0.395,4.8,6.1,6.5
698,02/06/23 15:10:00,,0.354,6.8,0.425,6.6,3.3,0.235,6.1,0.375,5.1,2.0,6.3,0.242,0.097,6.0,6.8,3.5,6.5,5.5,0.342,7.0,0.094,2.0,0.402,6.0,0.196,6.1,1.8,6.6,3.6,0.191,0.382,5.0,5.5,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.8,3.5,0.387,5.8,1.8,0.283,0.382,0.397,4.8,6.1,6.5
699,02/06/23 15:15:00,,0.354,7.0,0.424,6.6,3.3,0.234,6.1,0.375,5.1,2.0,6.3,0.242,0.097,5.5,6.6,3.5,6.5,5.5,0.342,7.0,0.093,2.5,0.402,6.0,0.196,6.1,2.0,6.6,3.6,0.191,0.382,5.0,5.6,2.7,5.3,4.6,0.161,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.283,0.381,0.397,4.8,6.1,6.5
700,02/06/23 15:20:00,,0.354,6.8,0.424,6.6,3.3,0.234,6.0,0.375,5.1,2.0,6.3,0.241,0.097,5.5,6.6,3.5,6.5,5.5,0.342,7.0,0.093,2.0,0.402,6.0,0.196,6.0,1.8,6.6,3.6,0.191,0.382,4.8,5.5,2.7,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.283,0.381,0.395,4.8,6.1,6.5
701,02/06/23 15:25:00,,0.354,7.0,0.425,6.6,3.3,0.235,6.0,0.375,5.1,2.0,6.3,0.241,0.097,5.5,6.8,3.5,6.5,5.5,0.342,7.0,0.093,2.5,0.402,6.0,0.196,6.1,1.8,6.6,3.6,0.191,0.382,5.0,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.282,0.381,0.395,4.8,6.1,6.5
702,02/06/23 15:30:00,,0.354,6.8,0.425,6.8,3.5,0.235,6.1,0.375,5.1,2.0,6.3,0.241,0.097,5.5,6.8,3.5,6.5,5.5,0.342,7.0,0.093,2.5,0.402,6.0,0.196,6.1,1.8,6.6,3.6,0.191,0.382,5.0,5.5,2.7,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.282,0.379,0.395,4.8,6.1,6.5
703,02/06/23 15:35:00,,0.354,6.8,0.424,6.6,3.5,0.235,6.1,0.374,5.1,2.0,6.3,0.241,0.096,5.5,6.6,3.5,6.5,5.5,0.342,7.0,0.093,2.0,0.402,6.0,0.196,6.1,1.8,6.5,3.6,0.191,0.382,4.8,5.5,2.7,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.282,0.379,0.397,4.8,6.1,6.5
704,02/06/23 15:40:00,,0.354,6.8,0.424,6.6,3.5,0.235,6.0,0.375,5.1,2.0,6.3,0.241,0.096,5.5,6.6,3.5,6.5,5.5,0.342,7.0,0.094,2.0,0.402,6.1,0.196,6.1,1.8,6.5,3.6,0.191,0.382,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.282,0.378,0.397,4.8,6.1,6.5
705,02/06/23 15:45:00,,0.354,6.8,0.424,6.6,3.3,0.235,6.1,0.375,5.1,2.0,6.3,0.241,0.096,6.0,6.8,3.5,6.5,5.5,0.340,7.0,0.094,2.5,0.402,6.0,0.195,6.0,1.8,6.6,3.6,0.191,0.382,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.281,0.378,0.397,4.8,6.1,6.5
706,02/06/23 15:50:00,,0.354,6.8,0.425,6.6,3.3,0.234,6.1,0.375,5.1,2.0,6.3,0.240,0.097,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.094,2.5,0.402,6.0,0.195,6.0,1.8,6.6,3.5,0.191,0.382,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.7,4.5,5.7,3.5,0.387,5.8,1.8,0.281,0.378,0.395,4.7,6.1,6.5
707,02/06/23 15:55:00,,0.354,6.8,0.424,6.6,3.3,0.235,6.1,0.375,5.1,2.0,6.3,0.240,0.096,5.5,6.8,3.5,6.5,5.5,0.340,7.0,0.094,2.0,0.402,6.0,0.195,6.1,1.8,6.5,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.387,5.8,1.8,0.281,0.378,0.395,4.8,6.1,6.5
708,02/06/23 16:00:00,,0.354,7.0,0.425,6.6,3.3,0.235,6.0,0.375,5.1,2.0,6.3,0.240,0.097,5.5,6.8,3.5,6.6,5.5,0.340,7.0,0.095,2.5,0.402,6.0,0.195,6.0,1.8,6.5,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.7,0.061,5.5,0.236,0.097,1.7,4.5,5.7,3.5,0.389,5.8,1.7,0.281,0.378,0.395,4.7,6.1,6.5
709,02/06/23 16:05:00,,0.354,6.8,0.425,6.6,3.3,0.234,6.0,0.375,5.0,2.0,6.3,0.240,0.097,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.095,2.5,0.402,6.0,0.195,6.1,1.8,6.6,3.6,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.161,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.5,0.389,5.8,1.8,0.281,0.378,0.395,4.8,6.1,6.5
710,02/06/23 16:10:00,,0.354,6.8,0.424,6.6,3.3,0.234,6.1,0.375,5.0,2.0,6.1,0.240,0.097,5.5,6.8,3.5,6.5,5.5,0.340,7.0,0.095,2.5,0.402,6.0,0.195,6.0,1.8,6.6,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.6,0.236,0.097,1.8,4.5,5.7,3.3,0.389,5.8,1.8,0.281,0.378,0.399,4.7,6.1,6.5
711,02/06/23 16:15:00,,0.354,7.0,0.425,6.6,3.3,0.234,6.0,0.375,5.0,2.0,6.3,0.240,0.097,5.5,6.8,3.5,6.5,5.5,0.340,7.0,0.095,2.0,0.402,6.0,0.195,6.1,1.8,6.6,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.161,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.3,0.389,5.8,1.8,0.280,0.377,0.397,4.7,6.1,6.5
712,02/06/23 16:20:00,,0.354,6.8,0.424,6.6,3.3,0.234,6.0,0.374,5.0,2.0,6.3,0.240,0.097,5.5,6.8,3.5,6.5,5.5,0.340,7.0,0.095,2.0,0.402,6.1,0.195,6.1,1.8,6.6,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.3,5.7,3.3,0.389,5.8,1.8,0.280,0.377,0.397,4.7,6.1,6.5
713,02/06/23 16:25:00,,0.354,6.8,0.424,6.6,3.3,0.234,6.0,0.374,5.0,2.0,6.1,0.240,0.098,5.5,6.8,3.5,6.5,5.5,0.340,7.0,0.096,2.0,0.402,6.0,0.195,6.1,1.8,6.6,3.5,0.191,0.382,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.6,0.236,0.097,1.8,4.3,5.7,3.3,0.389,5.8,1.8,0.279,0.377,0.395,4.7,6.1,6.5
714,02/06/23 16:30:00,,0.354,7.0,0.425,6.6,3.3,0.234,6.0,0.375,5.0,2.0,6.3,0.240,0.098,5.5,6.8,3.5,6.5,5.5,0.340,7.0,0.097,2.0,0.402,6.0,0.195,6.0,1.8,6.5,3.6,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.161,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.3,0.389,5.8,1.8,0.279,0.377,0.395,4.8,6.1,6.5
715,02/06/23 16:35:00,,0.354,6.8,0.425,6.6,3.3,0.234,6.0,0.375,5.0,1.8,6.3,0.240,0.098,5.5,6.8,3.5,6.5,5.5,0.340,7.0,0.097,2.5,0.402,6.0,0.195,6.1,1.8,6.6,3.5,0.191,0.382,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.7,4.3,5.7,3.3,0.389,5.8,1.8,0.279,0.377,0.395,4.7,6.1,6.5
716,02/06/23 16:40:00,,0.354,6.8,0.424,6.6,3.3,0.234,6.0,0.375,5.0,2.0,6.3,0.240,0.099,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.097,2.5,0.402,6.0,0.195,6.0,1.8,6.6,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.097,1.8,4.5,5.7,3.3,0.389,5.8,1.8,0.279,0.377,0.395,4.7,6.1,6.5
717,02/06/23 16:45:00,,0.354,7.0,0.425,6.6,3.3,0.234,6.0,0.375,5.0,2.0,6.1,0.238,0.099,5.5,6.8,3.5,6.5,5.5,0.340,7.0,0.098,2.0,0.402,6.0,0.195,6.0,1.8,6.6,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.161,3.6,0.061,5.5,0.236,0.096,1.7,4.3,5.7,3.3,0.389,5.8,1.8,0.279,0.376,0.394,4.7,6.1,6.5
718,02/06/23 16:50:00,,0.354,6.8,0.424,6.6,3.3,0.234,6.0,0.375,5.0,2.0,6.3,0.238,0.100,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.098,2.0,0.402,6.0,0.195,6.1,1.8,6.6,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.061,5.5,0.236,0.096,1.8,4.3,5.7,3.5,0.389,5.8,1.8,0.279,0.376,0.394,4.7,6.1,6.5
719,02/06/23 16:55:00,,0.354,6.8,0.425,6.6,3.2,0.234,6.0,0.375,5.0,2.0,6.1,0.238,0.101,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.098,2.0,0.402,6.1,0.195,6.1,1.8,6.5,3.5,0.191,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.060,5.5,0.236,0.096,1.8,4.3,5.7,3.3,0.387,5.8,1.8,0.279,0.376,0.395,4.7,6.1,6.5
720,02/06/23 17:00:00,,0.353,7.0,0.425,6.6,3.3,0.234,6.0,0.375,5.0,2.0,6.3,0.238,0.102,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.099,2.0,0.402,6.0,0.195,6.1,1.8,6.6,3.5,0.190,0.380,4.8,5.5,2.6,5.1,4.6,0.161,3.6,0.061,5.5,0.235,0.096,1.8,4.3,5.7,3.3,0.387,5.8,2.0,0.278,0.376,0.395,4.7,6.1,6.5
721,02/06/23 17:05:00,,0.353,7.0,0.424,6.6,3.3,0.234,6.0,0.375,5.0,2.0,6.1,0.238,0.103,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.099,2.0,0.402,6.1,0.194,6.0,1.8,6.6,3.5,0.190,0.380,4.8,5.3,2.6,5.3,4.6,0.160,3.6,0.060,5.5,0.236,0.096,1.8,4.3,5.6,3.3,0.389,5.8,1.8,0.278,0.376,0.395,4.7,6.1,6.5
722,02/06/23 17:10:00,,0.353,7.0,0.425,6.6,3.2,0.234,6.0,0.375,5.0,2.0,6.3,0.238,0.103,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.098,2.0,0.402,6.0,0.194,6.1,1.8,6.6,3.5,0.190,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.060,5.5,0.236,0.096,1.8,4.3,5.6,3.3,0.389,5.8,1.8,0.278,0.376,0.395,4.7,6.1,6.5
723,02/06/23 17:15:00,,0.353,6.8,0.424,6.6,3.2,0.234,6.0,0.375,5.0,2.0,6.3,0.238,0.105,5.5,6.6,3.5,6.5,5.5,0.340,7.0,0.098,2.0,0.402,6.0,0.194,6.0,1.8,6.6,3.5,0.190,0.380,4.8,5.5,2.6,5.3,4.6,0.160,3.6,0.060,5.5,0.236,0.096,1.8,4.3,5.7,3.3,0.389,5.8,1.8,0.278,0.376,0.395,4.7,6.1,6.5
