Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
999,01/31/25 15:30:00,0.150,0.118,4.9,6.1,0.3,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.8,0.072,5.6,3.3,8.5,7.6,6.3,0.068,3.1,8.8,0.218,0.051,0.097,4.9,4.9,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.385,4.8,3.0,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1000,01/31/25 15:35:00,0.149,0.118,5.0,6.1,0.3,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.8,0.072,5.6,3.3,8.5,7.6,6.3,0.067,3.1,8.8,0.218,0.051,0.096,4.8,4.9,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.384,5.0,3.0,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1001,01/31/25 15:40:00,0.149,0.118,5.0,6.1,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.035,6.6,6.4,1.8,0.072,5.6,3.1,8.5,7.8,6.3,0.068,3.1,8.8,0.218,0.051,0.096,4.8,4.9,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.385,4.8,3.0,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1002,01/31/25 15:45:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.8,0.072,5.5,3.1,8.5,7.6,6.3,0.068,3.1,8.8,0.218,0.051,0.097,4.8,4.9,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.6,0.385,4.8,3.0,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1003,01/31/25 15:50:00,0.149,0.118,4.9,6.1,0.3,0.000,0.000,3.4,1.5,2.4,0.157,0.036,6.6,6.4,1.8,0.072,5.6,3.1,8.5,7.6,6.3,0.067,3.1,8.9,0.218,0.051,0.096,4.8,4.9,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.384,5.0,2.8,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1004,01/31/25 15:55:00,0.150,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.5,6.4,1.6,0.071,5.5,3.1,8.5,7.6,6.3,0.067,3.1,8.8,0.218,0.051,0.096,4.8,4.8,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.6,0.384,5.0,3.0,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1005,01/31/25 16:00:00,0.150,0.118,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.6,0.072,5.6,3.1,8.5,7.6,6.1,0.068,3.1,8.9,0.218,0.051,0.097,4.8,4.8,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.7,0.385,4.8,3.0,6.0,0.452,5.6,0.282,5.8,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1006,01/31/25 16:05:00,0.149,0.118,5.0,6.1,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.035,6.5,6.4,1.6,0.071,5.6,3.1,8.5,7.6,6.1,0.068,3.1,8.9,0.218,0.051,0.097,4.8,4.8,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.6,0.384,4.8,3.0,6.0,0.452,5.6,0.282,5.8,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1007,01/31/25 16:10:00,0.149,0.118,4.9,6.1,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.035,6.6,6.4,1.8,0.071,5.6,3.1,8.5,7.6,6.3,0.067,3.0,8.8,0.218,0.051,0.096,4.8,4.8,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.385,4.8,3.0,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,4.8
1008,01/31/25 16:15:00,0.149,0.118,4.9,6.1,0.3,0.000,0.000,3.4,1.4,2.4,0.157,0.035,6.5,6.3,1.8,0.071,5.6,3.1,8.5,7.6,6.1,0.067,3.0,8.8,0.218,0.051,0.096,4.8,4.9,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,5.8,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1009,01/31/25 16:20:00,0.150,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.6,0.071,5.6,3.1,8.5,7.6,6.1,0.067,3.1,8.8,0.218,0.051,0.097,4.8,4.8,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.385,4.8,3.0,6.0,0.452,5.6,0.282,5.8,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1010,01/31/25 16:25:00,0.149,0.117,5.0,6.0,0.3,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.8,0.071,5.5,3.1,8.5,7.6,6.1,0.067,3.0,8.8,0.218,0.051,0.097,4.6,4.8,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1011,01/31/25 16:30:00,0.149,0.118,5.0,6.1,0.3,0.000,0.000,3.5,1.4,2.4,0.157,0.035,6.6,6.4,1.6,0.071,5.6,3.1,8.5,7.6,6.1,0.067,3.0,8.8,0.218,0.051,0.097,4.6,4.8,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1012,01/31/25 16:35:00,0.150,0.118,5.0,6.1,0.3,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.5,6.4,1.8,0.071,5.5,3.1,8.5,7.6,6.1,0.067,3.0,8.9,0.218,0.051,0.096,4.6,4.8,0.099,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1013,01/31/25 16:40:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.5,0.157,0.035,6.6,6.4,1.8,0.071,5.5,3.1,8.5,7.6,6.1,0.068,3.1,8.8,0.218,0.051,0.097,4.6,4.8,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.3,5.0
1014,01/31/25 16:45:00,0.149,0.118,5.0,6.1,0.3,0.000,0.000,3.4,1.5,2.4,0.157,0.036,6.5,6.4,1.6,0.071,5.5,3.1,8.4,7.6,6.1,0.068,3.1,8.9,0.218,0.051,0.096,4.6,4.8,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.7,0.384,4.8,3.0,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1015,01/31/25 16:50:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.5,6.4,1.6,0.071,5.5,3.1,8.5,7.6,6.1,0.067,3.0,8.8,0.218,0.051,0.097,4.6,4.8,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,5.0
1016,01/31/25 16:55:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.6,0.071,5.5,3.0,8.5,7.6,6.1,0.068,3.1,8.9,0.218,0.051,0.096,4.6,4.8,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,4.8
1017,01/31/25 17:00:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.5,6.3,1.8,0.071,5.5,3.0,8.4,7.6,6.1,0.068,3.1,8.8,0.218,0.051,0.096,4.6,4.8,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,5.8,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1018,01/31/25 17:05:00,0.149,0.118,4.9,6.1,0.3,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.5,6.4,1.6,0.071,5.5,3.1,8.5,7.6,6.1,0.068,3.0,8.9,0.218,0.051,0.096,4.6,4.6,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.3,5.0
1019,01/31/25 17:10:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.6,0.071,5.5,3.0,8.5,7.6,6.0,0.068,3.1,8.9,0.218,0.051,0.096,4.6,4.6,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.7,0.384,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1020,01/31/25 17:15:00,0.149,0.117,5.0,6.1,0.4,0.000,0.000,3.5,1.4,2.4,0.157,0.036,6.6,6.4,1.8,0.071,5.5,3.0,8.5,7.6,6.0,0.068,3.1,8.9,0.218,0.051,0.096,4.5,4.6,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.8,6.0,0.452,5.6,0.282,5.8,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1021,01/31/25 17:20:00,0.149,0.117,4.9,6.1,0.3,0.000,0.000,3.4,1.4,2.4,0.157,0.036,6.6,6.4,1.8,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.1,8.8,0.218,0.051,0.096,4.5,4.6,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.3,5.0
1022,01/31/25 17:25:00,0.149,0.117,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.8,0.071,5.5,3.0,8.5,7.6,6.1,0.068,3.1,8.9,0.218,0.051,0.096,4.5,4.8,0.100,0.375,6.8,0.440,6.5,3.7,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1023,01/31/25 17:30:00,0.149,0.117,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.9,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.1,8.9,0.218,0.051,0.096,4.5,4.6,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1024,01/31/25 17:35:00,0.149,0.117,4.9,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.036,6.6,6.3,1.9,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.1,8.8,0.218,0.051,0.096,4.5,4.6,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1025,01/31/25 17:40:00,0.149,0.117,5.0,6.1,0.3,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.3,1.9,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.1,8.9,0.218,0.051,0.096,4.5,4.6,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.6,6.5,3.5,0.270,0.372,4.5,4.8
1026,01/31/25 17:45:00,0.149,0.117,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.9,0.071,5.5,3.0,8.5,7.6,6.0,0.068,3.1,8.8,0.218,0.051,0.096,4.5,4.6,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.7,0.384,4.8,2.8,6.0,0.452,5.6,0.282,5.8,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1027,01/31/25 17:50:00,0.149,0.117,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,1.9,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.1,8.9,0.218,0.051,0.096,4.5,4.6,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.7,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1028,01/31/25 17:55:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.5,6.4,2.0,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.3,8.9,0.218,0.051,0.096,4.5,4.6,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.282,5.8,2.5,6.5,3.3,0.270,0.372,4.5,5.0
1029,01/31/25 18:00:00,0.149,0.118,5.0,6.1,0.3,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,2.1,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.3,8.9,0.218,0.051,0.096,4.5,4.6,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.387,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.3,5.0
1030,01/31/25 18:05:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,2.1,0.071,5.5,3.0,8.5,7.5,5.9,0.068,3.3,8.8,0.218,0.051,0.096,4.5,4.6,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,4.8
1031,01/31/25 18:10:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.5,6.4,2.3,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.4,8.8,0.218,0.051,0.097,4.5,4.6,0.100,0.375,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.3,0.270,0.372,4.5,5.0
1032,01/31/25 18:15:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.5,6.4,2.4,0.071,5.5,3.0,8.5,7.5,6.0,0.068,3.4,8.9,0.218,0.051,0.096,4.5,4.6,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.7,0.384,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.5,5.0
1033,01/31/25 18:20:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.4,2.4,0.157,0.035,6.6,6.3,2.5,0.071,5.4,3.0,8.5,7.5,5.9,0.068,3.4,8.9,0.218,0.051,0.096,4.4,4.6,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.7,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.3,0.270,0.372,4.3,5.0
1034,01/31/25 18:25:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,2.6,0.071,5.4,3.0,8.5,7.5,5.9,0.068,3.5,8.8,0.219,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.7,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.270,0.372,4.3,5.0
1035,01/31/25 18:30:00,0.149,0.118,5.0,6.1,0.3,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.6,6.3,2.8,0.071,5.4,3.0,8.5,7.5,6.0,0.068,3.6,8.8,0.218,0.051,0.096,4.5,4.6,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.3,0.270,0.372,4.3,5.0
1036,01/31/25 18:35:00,0.149,0.117,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,3.0,0.070,5.5,3.0,8.5,7.5,5.9,0.068,3.6,8.9,0.219,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.7,6.0,0.452,5.6,0.282,5.8,2.5,6.5,3.3,0.270,0.372,4.3,5.0
1037,01/31/25 18:40:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.5,6.4,3.1,0.070,5.4,3.0,8.5,7.5,5.9,0.068,3.8,8.8,0.218,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.3,0.269,0.372,4.5,4.8
1038,01/31/25 18:45:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.6,6.3,3.1,0.070,5.4,3.0,8.5,7.5,5.9,0.067,3.9,8.9,0.219,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.3,0.270,0.372,4.5,4.8
1039,01/31/25 18:50:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.6,6.4,3.4,0.070,5.5,3.1,8.5,7.5,5.9,0.067,3.9,8.9,0.218,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.382,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.3,0.270,0.372,4.5,5.0
1040,01/31/25 18:55:00,0.149,0.118,5.0,6.1,0.5,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.3,3.5,0.070,5.4,3.1,8.5,7.5,5.9,0.068,4.0,8.9,0.219,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.5,0.269,0.372,4.3,5.0
1041,01/31/25 19:00:00,0.150,0.117,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,3.6,0.070,5.4,3.1,8.5,7.5,5.9,0.068,4.0,8.9,0.218,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.7,6.0,0.452,5.6,0.283,5.8,2.5,6.5,3.3,0.269,0.372,4.3,5.0
1042,01/31/25 19:05:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,3.8,0.070,5.4,3.1,8.5,7.5,5.9,0.068,4.1,8.9,0.219,0.051,0.097,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.5,0.318,5.6,0.384,4.8,2.7,6.0,0.452,5.6,0.282,6.0,2.5,6.5,3.3,0.269,0.372,4.3,5.0
1043,01/31/25 19:10:00,0.150,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.4,2.4,0.157,0.035,6.5,6.3,3.9,0.070,5.4,3.3,8.5,7.5,5.9,0.068,4.3,8.9,0.218,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.282,5.8,2.5,6.5,3.3,0.269,0.372,4.3,5.0
1044,01/31/25 19:15:00,0.150,0.118,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.3,4.1,0.070,5.4,3.1,8.5,7.5,5.9,0.067,4.4,8.8,0.219,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.283,6.0,2.5,6.5,3.3,0.270,0.372,4.3,5.0
1045,01/31/25 19:20:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.6,6.4,4.3,0.070,5.4,3.3,8.5,7.5,5.9,0.068,4.5,8.9,0.219,0.051,0.096,4.6,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.7,2.8,6.0,0.452,5.6,0.282,5.8,2.6,6.5,3.5,0.269,0.372,4.3,5.0
1046,01/31/25 19:25:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.3,4.4,0.070,5.4,3.3,8.5,7.5,5.9,0.067,4.6,8.8,0.219,0.051,0.096,4.5,4.5,0.100,0.374,6.8,0.440,6.5,3.5,0.318,5.6,0.384,4.7,2.8,6.0,0.452,5.6,0.283,6.0,2.5,6.5,3.5,0.270,0.372,4.3,5.0
1047,01/31/25 19:30:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.5,1.4,2.4,0.157,0.035,6.6,6.4,4.6,0.070,5.4,3.4,8.5,7.5,5.9,0.067,4.8,8.9,0.218,0.051,0.097,4.6,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.283,6.0,2.6,6.5,3.3,0.269,0.372,4.3,5.0
1048,01/31/25 19:35:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.6,6.3,4.8,0.069,5.4,3.4,8.5,7.5,5.9,0.068,4.9,8.8,0.219,0.051,0.097,4.6,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.384,4.8,2.8,6.0,0.452,5.6,0.283,6.0,2.6,6.5,3.3,0.269,0.372,4.5,5.0
1049,01/31/25 19:40:00,0.149,0.118,5.0,6.1,0.5,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.4,5.0,0.069,5.4,3.4,8.5,7.4,5.8,0.067,5.0,8.8,0.219,0.051,0.097,4.6,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.7,2.8,6.0,0.452,5.6,0.283,5.8,2.5,6.5,3.3,0.269,0.372,4.3,5.0
1050,01/31/25 19:45:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.6,6.3,5.3,0.069,5.4,3.4,8.5,7.5,5.8,0.067,5.1,8.9,0.219,0.051,0.097,4.6,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.7,0.385,4.8,2.8,6.0,0.452,5.6,0.283,6.0,2.6,6.5,3.3,0.269,0.372,4.3,5.0
1051,01/31/25 19:50:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.6,6.4,5.4,0.069,5.4,3.5,8.5,7.5,5.8,0.067,5.3,8.9,0.219,0.051,0.097,4.6,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.8,2.8,6.0,0.452,5.6,0.283,5.8,2.6,6.5,3.3,0.269,0.372,4.3,5.0
1052,01/31/25 19:55:00,0.149,0.118,4.9,6.1,0.4,0.000,0.000,3.4,1.5,2.4,0.157,0.035,6.6,6.4,5.5,0.069,5.3,3.5,8.5,7.5,5.8,0.067,5.4,8.8,0.219,0.051,0.097,4.8,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.7,0.385,4.8,3.0,6.0,0.452,5.6,0.283,6.0,2.7,6.5,3.3,0.269,0.372,4.3,5.0
1053,01/31/25 20:00:00,0.149,0.118,5.0,6.1,0.4,0.000,0.000,3.5,1.5,2.4,0.157,0.035,6.6,6.3,5.8,0.069,5.4,3.6,8.5,7.5,5.9,0.067,5.5,8.9,0.218,0.051,0.097,4.8,4.5,0.100,0.374,6.8,0.440,6.5,3.6,0.318,5.6,0.385,4.7,3.0,6.0,0.452,5.6,0.283,5.8,2.7,6.5,3.3,0.270,0.372,4.3,5.0
