timestamp_local,RanchoVenadaWs_sapflow1_deltatemp_c_mid,RanchoVenadaWs_sapflow2_deltatemp_c_mid,RanchoVenadaWs_sapflow3_deltatemp_c_mid,RanchoVenadaWs_sapflow4_deltatemp_c_mid
2019-05-01 16:45:00,2.210492,0.6019286,0.8454535,0.996876
2019-05-01 17:00:00,2.41272,0.6074539000000001,0.8503879000000001,0.9284664
2019-05-01 17:15:00,2.374721,0.6205499,0.8109867,0.9450566999999999
2019-05-01 17:30:00,2.45191,0.5880953,0.7794523,0.9306110999999999
2019-05-01 17:45:00,2.248441,0.550307,0.7515673,0.9004416999999999
2019-05-01 18:00:00,2.2197080000000002,0.52395,0.7065553000000001,0.8985470999999999
2019-05-01 18:15:00,2.297346,0.4533134,0.6623321,0.8549023000000001
2019-05-01 18:30:00,2.1968400000000003,0.4179390999999999,0.5909966,0.7731906999999999
2019-05-01 18:45:00,1.9737360000000002,0.3855429,0.5433557,0.6760725999999999
2019-05-01 19:00:00,1.475117,0.32662800000000003,0.4303681,0.47316980000000003
2019-05-01 19:15:00,1.167729,0.27481,0.3521247,0.3690370999999999
2019-05-01 19:30:00,1.0114530000000002,0.24419459999999998,0.3082571,0.33052309999999996
2019-05-01 19:45:00,0.8986195,0.2260471,0.2846448,0.2844816
2019-05-01 20:00:00,0.8067572,0.21260700000000002,0.260549,0.2682653
2019-05-01 20:15:00,0.7562148,0.2030244,0.2609907,0.2275433
2019-05-01 20:30:00,0.752908,0.1935409,0.2457064,0.2304989
2019-05-01 20:45:00,0.7011324000000001,0.166853,0.2373247000000001,0.22720610000000002
2019-05-01 21:00:00,0.6868243,0.17083929999999994,0.2331058,0.2037477
2019-05-01 21:15:00,0.6196189000000001,0.170871,0.22470320000000002,0.21476309999999998
2019-05-01 21:30:00,0.6581463000000001,0.1576168,0.21675570000000002,0.1998812
2019-05-01 21:45:00,0.6320618,0.1632359,0.2158484,0.1980971
2019-05-01 22:00:00,0.6350205,0.1577306,0.21013710000000002,0.1951648
2019-05-01 22:15:00,0.6427149999999999,0.16131099999999998,0.2096603999999999,0.1918979
2019-05-01 22:30:00,0.6367308,0.1594785,0.2153205,0.1843855
2019-05-01 22:45:00,0.6209819000000001,0.15167260000000002,0.2037138,0.1769049
2019-05-01 23:00:00,0.6316518,0.156674,0.20072179999999998,0.17339129999999994
2019-05-01 23:15:00,0.637696,0.1580903,0.20839349999999998,0.1761537
2019-05-01 23:30:00,0.6421234,0.1514449,0.20828850000000002,0.1842052
2019-05-01 23:45:00,0.6201810999999999,0.1493965,0.2051373,0.1691319
2019-05-02 00:00:00,0.6386453000000001,0.1421724,0.20483679999999999,0.1684965
2019-05-02 00:15:00,0.6793935999999999,0.1616086,0.2194143,0.1817606
2019-05-02 00:30:00,0.6274071999999999,0.1563749,0.2138022,0.1627784
2019-05-02 00:45:00,0.6039013000000001,0.1581297,0.21289339999999998,0.16673870000000002
2019-05-02 01:00:00,0.6345755,0.1637382,0.21518800000000002,0.17050739999999998
2019-05-02 01:15:00,0.6224205,0.1446056,0.22046759999999999,0.1653975
2019-05-02 01:30:00,0.6109851,0.1496369,0.22417489999999998,0.161392
2019-05-02 01:45:00,0.6147594,0.1605945,0.2235323,0.1584516
2019-05-02 02:00:00,0.5928993,0.152844,0.22627049999999999,0.16586979999999998
2019-05-02 02:15:00,0.6916999,0.14890699999999998,0.2417895,0.16390970000000002
2019-05-02 02:30:00,0.6760474,0.1565915,0.2358698,0.1789768
2019-05-02 02:45:00,0.620953,0.16448629999999995,0.25082289999999996,0.1686328
2019-05-02 03:00:00,0.6346735,0.1622252,0.2556781,0.15724000000000002
