date,dateutc,tempinf,humidityin,baromrelin,baromabsin,tempf,humidity,winddir,winddir_avg10m,windspeedmph,windspdmph_avg10m,windgustmph,maxdailygust,hourlyrainin,eventrainin,dailyrainin,weeklyrainin,monthlyrainin,yearlyrainin,solarradiation,uv,temp1f,humidity1,feelsLike,dewPoint,feelsLike1,dewPoint1,feelsLikein,dewPointin,lastRain,passkey,time,loc,pm25_in,pm25_in_24h,pm25,pm25_24h,lightning_day,batt_lightning,lightning_hour,soilhum3
2022-12-31 12:15:00,1672517700000,64.8,52,29.327,29.327,51.4,95.0,146.0,146.0,0.0,0.0,2.7,30.6,0.05,1.57,0.5,2.72,4.29,4.29,105.05,0.0,52.9,91,51.4,50.02,52.9,50.3,64.8,46.8,2022-12-31T20:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:20:00,1672518000000,64.8,52,29.327,29.327,51.6,93.0,183.0,131.0,1.1,0.0,2.2,30.6,0.02,1.57,0.5,2.72,4.29,4.29,102.6,0.0,52.7,90,51.6,49.64,52.7,49.8,64.8,46.8,2022-12-31T20:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:25:00,1672518300000,64.8,52,29.324,29.324,51.6,92.0,150.0,130.0,0.0,0.0,1.3,30.6,0.02,1.58,0.5,2.73,4.29,4.29,107.1,0.0,52.9,89,51.6,49.35,52.9,49.7,64.8,46.8,2022-12-31T20:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:30:00,1672518600000,64.8,52,29.318,29.318,51.6,93.0,152.0,129.0,0.0,0.0,2.2,30.6,0.02,1.58,0.5,2.73,4.29,4.29,90.61,0.0,53.1,90,51.6,49.64,53.1,50.2,64.8,46.8,2022-12-31T20:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:35:00,1672518900000,64.8,52,29.309,29.309,51.6,93.0,114.0,121.0,0.0,0.0,1.3,30.6,0.02,1.58,0.51,2.73,4.3,4.3,91.0,0.0,53.1,90,51.6,49.64,53.1,50.2,64.8,46.8,2022-12-31T20:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:40:00,1672519200000,64.8,52,29.312,29.312,51.8,93.0,124.0,123.0,1.3,0.0,2.2,30.6,0.02,1.58,0.51,2.73,4.3,4.3,88.4,0.0,53.1,90,51.8,49.84,53.1,50.2,64.8,46.8,2022-12-31T20:40:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:45:00,1672519500000,64.8,52,29.312,29.312,51.8,91.0,73.0,115.0,1.1,1.3,4.3,30.6,0.02,1.59,0.51,2.74,4.3,4.3,85.32,0.0,52.9,87,51.8,49.26,52.9,49.1,64.8,46.8,2022-12-31T20:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:50:00,1672519800000,64.8,52,29.309,29.309,51.4,92.0,67.0,67.0,4.0,2.2,4.7,30.6,0.02,1.59,0.51,2.74,4.3,4.3,79.48,0.0,52.9,88,51.4,49.15,52.9,49.4,64.8,46.8,2022-12-31T20:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 12:55:00,1672520100000,64.8,52,29.306,29.306,51.4,93.0,110.0,51.0,0.0,2.2,4.3,30.6,0.02,1.59,0.52,2.74,4.31,4.31,82.79,0.0,52.7,88,51.4,49.44,52.7,49.2,64.8,46.8,2022-12-31T20:55:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:00:00,1672520400000,64.8,52,29.297,29.297,51.4,94.0,119.0,112.0,0.0,1.3,1.6,30.6,0.02,1.59,0.52,2.74,4.31,4.31,45.07,0.0,52.9,89,51.4,49.73,52.9,49.7,64.8,46.8,2022-12-31T21:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:05:00,1672520700000,64.8,52,29.312,29.312,51.4,92.0,269.0,135.0,0.0,0.0,1.1,30.6,0.02,1.59,0.52,2.74,4.31,4.31,37.1,0.0,52.9,89,51.4,49.15,52.9,49.7,64.8,46.8,2022-12-31T21:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:10:00,1672521000000,64.8,52,29.303,29.303,51.3,95.0,147.0,147.0,0.0,0.0,1.3,30.6,0.05,1.6,0.52,2.75,4.32,4.32,45.46,0.0,52.9,90,51.3,49.92,52.9,50.0,64.8,46.8,2022-12-31T21:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:15:00,1672521300000,64.8,52,29.297,29.297,51.1,95.0,328.0,154.0,1.3,0.0,2.2,30.6,0.05,1.6,0.53,2.75,4.32,4.32,38.67,0.0,52.9,90,51.1,49.72,52.9,50.0,64.8,46.8,2022-12-31T21:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:20:00,1672521600000,64.8,52,29.303,29.303,51.1,93.0,124.0,154.0,0.0,0.0,1.3,30.6,0.02,1.6,0.53,2.75,4.32,4.32,43.41,0.0,52.7,89,51.1,49.15,52.7,49.5,64.8,46.8,2022-12-31T21:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:25:00,1672521900000,64.8,52,29.292,29.292,51.1,96.0,145.0,127.0,0.0,0.0,1.6,30.6,0.02,1.61,0.53,2.76,4.32,4.32,52.01,0.0,52.7,91,51.1,50.0,52.7,50.1,64.8,46.8,2022-12-31T21:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:30:00,1672522200000,64.8,52,29.303,29.303,51.3,96.0,143.0,160.0,1.3,0.0,2.0,30.6,0.02,1.61,0.54,2.76,4.33,4.33,51.62,0.0,52.5,92,51.3,50.2,52.5,50.2,64.8,46.8,2022-12-31T21:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:35:00,1672522500000,64.8,52,29.303,29.303,51.4,90.0,315.0,265.0,1.3,1.6,4.5,30.6,0.02,1.61,0.54,2.76,4.33,4.33,51.3,0.0,52.7,90,51.4,48.57,52.7,49.8,64.8,46.8,2022-12-31T21:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:40:00,1672522800000,64.8,52,29.3,29.3,51.6,90.0,241.0,258.0,4.0,2.7,6.3,30.6,0.0,1.61,0.54,2.76,4.33,4.33,44.67,0.0,52.7,89,51.6,48.76,52.7,49.5,64.8,46.8,2022-12-31T21:38:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:45:00,1672523100000,64.8,52,29.295,29.295,51.4,91.0,135.0,285.0,0.0,2.0,1.3,30.6,0.02,1.61,0.54,2.76,4.33,4.33,57.54,0.0,52.7,89,51.4,48.86,52.7,49.5,64.8,46.8,2022-12-31T21:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 13:50:00,1672523400000,64.8,52,29.292,29.292,51.3,95.0,236.0,236.0,1.3,0.0,2.9,30.6,0.02,1.62,0.54,2.77,4.33,4.33,54.7,0.0,52.7,91,51.3,49.92,52.7,50.1,64.8,46.8,2022-12-31T21:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
